연도,날짜,시간,경기,TV,라디오,구장,비고
2001,09.19,18:30,SK6vs2LG,,,잠실,-
2001,09.19,18:30,KIA11vs2한화,,,대전,-
2001,09.20,18:30,삼성10vs3롯데,,,마산,-
2001,09.20,18:30,SK4vs0LG,,,잠실,-
2001,09.20,18:30,두산2vs3현대,,,수원,-
2001,09.22,14:00,LG5vs3KIA,,,군산,-
2001,09.22,17:00,현대0vs4SK,,,인천,-
2001,09.22,17:00,한화6vs4삼성,,,시민,-
2001,09.22,17:00,롯데8vs1두산,,,잠실,-
2001,09.23,14:00,현대3vs8SK,,,인천,-
2001,09.23,14:00,한화6vs2삼성,,,시민,-
2001,09.23,14:00,LG1vs0KIA,,,군산,-
2001,09.23,14:00,롯데4vs0두산,,,잠실,-
2001,09.25,18:30,한화2vs0SK,,,인천,-
2001,09.25,18:30,KIA2vs0두산,,,잠실,-
2001,09.25,18:30,삼성3vs1롯데,,,사직,-
2001,09.26,18:30,한화2vs3SK,,,인천,-
2001,09.26,18:30,LG11vs4삼성,,,시민,-
2001,09.26,18:30,현대5vs10두산,,,잠실,-
2001,09.27,18:30,LG10vs3삼성,,,시민,-
2001,09.27,18:30,현대4vs16한화,,,대전,-
2001,09.28,18:30,LG0vs7삼성,,,시민,-
2001,09.28,18:30,현대2vs7한화,,,대전,-
2001,09.29,17:00,두산2vs6롯데,,,사직,-
2001,09.29,17:00,삼성3vs4한화,,,대전,-
2001,10.01,14:00,두산5vs19KIA,,,무등,-
2001,10.02,14:00,한화8vs3KIA,,,무등,-
2001,10.02,14:00,LG5vs3롯데,,,사직,-
2001,10.02,14:00,SK5vs2현대,,,수원,-
2001,10.03,14:00,한화4vs5KIA,,,무등,-
2001,10.03,14:00,삼성10vs8두산,,,잠실,-
2001,10.03,14:00,LG3vs2롯데,,,사직,-
2001,10.03,14:00,SK4vs6현대,,,수원,-
2001,10.04,18:30,한화2vs3LG,,,잠실,-
2002,04.05,14:00,LG5vs11삼성,,,시민,-
2002,04.05,14:00,KIA4vs1두산,,,잠실,-
2002,04.05,14:00,SK2vs3현대,,,수원,-
2002,04.05,14:00,롯데0vs7한화,,,대전,-
2002,04.06,17:00,LG9vs5삼성,,,시민,-
2002,04.07,14:00,LG4vs11삼성,,,시민,-
2002,04.07,14:00,KIA1vs0두산,,,잠실,-
2002,04.07,14:00,SK1vs5현대,,,수원,-
2002,04.07,14:00,롯데5vs2한화,,,대전,-
2002,04.07,17:00,KIA4vs3두산,,,잠실,-
2002,04.07,17:00,SK3vs2현대,,,수원,-
2002,04.07,17:50,롯데5vs7한화,,,대전,-
2002,04.09,18:30,현대9vs13KIA,,,무등,-
2002,04.09,18:30,두산5vs3LG,,,잠실,-
2002,04.09,18:30,삼성6vs8롯데,,,사직,-
2002,04.09,18:40,한화6vs5SK,,,문학,-
2002,04.10,18:30,현대10vs4KIA,,,무등,-
2002,04.10,18:30,두산1vs2LG,,,잠실,-
2002,04.10,18:30,한화6vs6SK,,,문학,-
2002,04.10,18:30,삼성5vs6롯데,,,사직,-
2002,04.11,18:30,현대9vs9KIA,,,무등,-
2002,04.11,18:30,두산7vs3LG,,,잠실,-
2002,04.11,18:30,한화6vs2SK,,,문학,-
2002,04.11,18:30,삼성5vs4롯데,,,사직,-
2002,04.12,18:30,한화5vs9삼성,,,시민,-
2002,04.12,18:30,SK7vs2KIA,,,무등,-
2002,04.12,18:30,두산9vs3롯데,,,사직,-
2002,04.13,14:00,현대2vs0LG,,,잠실,-
2002,04.13,17:00,한화15vs5삼성,,,시민,-
2002,04.13,17:00,SK4vs5KIA,,,무등,-
2002,04.13,17:00,두산5vs6롯데,,,사직,-
2002,04.13,17:40,현대2vs1LG,,,잠실,-
2002,04.14,14:00,한화7vs2삼성,,,시민,-
2002,04.14,14:00,SK0vs5KIA,,,무등,-
2002,04.14,14:00,현대1vs0LG,,,잠실,-
2002,04.14,14:00,두산8vs5롯데,,,사직,-
2002,04.16,18:30,삼성5vs3두산,,,잠실,-
2002,04.16,18:30,LG2vs8SK,,,문학,-
2002,04.16,18:30,롯데1vs14현대,,,수원,-
2002,04.16,18:30,KIA5vs1한화,,,대전,-
2002,04.17,18:20,LG5vs2SK,,,문학,-
2002,04.17,18:30,삼성8vs3두산,,,잠실,-
2002,04.17,18:30,롯데1vs6현대,,,수원,-
2002,04.17,18:30,KIA7vs1한화,,,대전,-
2002,04.18,18:30,삼성7vs2두산,,,잠실,-
2002,04.18,18:30,LG9vs5SK,,,문학,-
2002,04.18,18:30,롯데5vs5현대,,,수원,-
2002,04.18,18:30,KIA2vs5한화,,,대전,-
2002,04.19,18:30,LG1vs3두산,,,잠실,-
2002,04.19,18:30,삼성4vs6SK,,,문학,-
2002,04.19,18:30,KIA4vs1롯데,,,사직,-
2002,04.19,18:30,한화3vs3현대,,,수원,-
2002,04.20,17:00,LG6vs4두산,,,잠실,-
2002,04.20,17:00,삼성6vs3SK,,,문학,-
2002,04.20,17:00,KIA11vs10롯데,,,사직,-
2002,04.20,17:00,한화8vs3현대,,,수원,-
2002,04.21,14:00,LG3vs6두산,,,잠실,-
2002,04.21,14:00,삼성3vs4SK,,,문학,-
2002,04.21,14:00,KIA7vs1롯데,,,사직,-
2002,04.21,14:00,한화3vs7현대,,,수원,-
2002,04.23,18:30,두산3vs6KIA,,,무등,-
2002,04.23,18:30,롯데3vs2LG,,,잠실,-
2002,04.23,18:30,SK3vs13한화,,,청주,-
2002,04.24,15:00,현대0vs5삼성,,,시민,-
2002,04.24,18:00,현대2vs1삼성,,,시민,-
2002,04.24,18:30,두산2vs2KIA,,,무등,-
2002,04.24,18:30,롯데1vs2LG,,,잠실,-
2002,04.24,18:30,SK15vs7한화,,,청주,-
2002,04.25,18:30,현대3vs4삼성,,,시민,-
2002,04.25,18:30,두산6vs5KIA,,,무등,-
2002,04.25,18:30,롯데2vs3LG,,,잠실,-
2002,04.25,18:30,SK7vs4한화,,,청주,-
2002,04.26,18:30,삼성6vs7KIA,,,무등,-
2002,04.26,18:30,현대6vs2두산,,,잠실,-
2002,04.26,18:30,롯데2vs0SK,,,문학,-
2002,04.26,18:30,LG8vs5한화,,,대전,-
2002,04.27,17:00,삼성9vs8KIA,,,무등,-
2002,04.27,17:00,현대0vs3두산,,,잠실,-
2002,04.27,17:00,LG6vs14한화,,,대전,-
2002,04.28,14:00,삼성9vs0KIA,,,무등,-
2002,04.28,14:00,현대2vs4두산,,,잠실,-
2002,04.28,14:00,LG10vs6한화,,,대전,-
2002,04.28,14:00,롯데2vs4SK,,,문학,-
2002,04.28,16:40,롯데1vs2SK,,,문학,-
2002,04.30,18:30,SK2vs4LG,,,잠실,-
2002,05.01,14:00,KIA2vs5현대,,,수원,-
2002,05.01,15:00,두산8vs5삼성,,,시민,-
2002,05.01,15:00,한화6vs1롯데,,,사직,-
2002,05.01,17:50,한화1vs11롯데,,,사직,-
2002,05.01,18:20,두산4vs3삼성,,,시민,-
2002,05.01,18:30,SK2vs6LG,,,잠실,-
2002,05.02,15:00,KIA6vs9현대,,,수원,-
2002,05.02,18:20,KIA13vs4현대,,,수원,-
2002,05.02,18:30,두산2vs14삼성,,,시민,-
2002,05.02,18:30,SK2vs3LG,,,잠실,-
2002,05.02,18:30,한화3vs4롯데,,,사직,-
2002,05.03,18:30,한화3vs4LG,,,잠실,-
2002,05.03,18:30,두산4vs7SK,,,문학,-
2002,05.03,18:30,삼성5vs0현대,,,수원,-
2002,05.04,14:00,한화3vs2LG,,,잠실,-
2002,05.04,14:00,롯데3vs4KIA,,,무등,-
2002,05.04,17:00,두산6vs3SK,,,문학,-
2002,05.04,17:00,삼성4vs3현대,,,수원,-
2002,05.04,17:10,롯데1vs4KIA,,,무등,-
2002,05.05,14:00,롯데12vs11KIA,,,무등,-
2002,05.05,14:00,한화5vs2LG,,,잠실,-
2002,05.05,14:00,두산4vs2SK,,,문학,-
2002,05.05,14:00,삼성9vs8현대,,,수원,-
2002,05.07,18:30,SK3vs15삼성,,,시민,-
2002,05.08,15:00,롯데2vs3두산,,,잠실,-
2002,05.08,15:00,현대6vs1한화,,,청주,-
2002,05.08,17:50,현대3vs6한화,,,청주,-
2002,05.08,18:10,롯데5vs2두산,,,잠실,-
2002,05.08,18:30,SK0vs2삼성,,,시민,-
2002,05.09,15:00,LG4vs5KIA,,,무등,-
2002,05.09,18:20,LG4vs5KIA,,,무등,-
2002,05.09,18:30,SK7vs5삼성,,,시민,-
2002,05.09,18:30,롯데5vs2두산,,,잠실,-
2002,05.09,18:30,현대10vs7한화,,,청주,-
2002,05.10,18:30,현대2vs5롯데,,,마산,-
2002,05.10,18:30,삼성0vs5LG,,,잠실,-
2002,05.10,18:30,KIA0vs2SK,,,문학,-
2002,05.10,18:30,두산1vs3한화,,,대전,-
2002,05.11,17:00,현대2vs8롯데,,,마산,-
2002,05.11,17:00,삼성3vs2LG,,,잠실,-
2002,05.11,17:00,KIA0vs7SK,,,문학,-
2002,05.11,17:00,두산3vs4한화,,,대전,-
2002,05.12,14:00,현대10vs6롯데,,,마산,-
2002,05.12,14:00,삼성10vs3LG,,,잠실,-
2002,05.12,14:00,KIA3vs8SK,,,문학,-
2002,05.12,14:00,두산9vs11한화,,,대전,-
2002,05.14,18:30,롯데3vs1삼성,,,시민,-
2002,05.14,18:30,SK1vs7두산,,,잠실,-
2002,05.14,18:30,LG6vs0현대,,,수원,-
2002,05.14,18:40,한화4vs5KIA,,,무등,-
2002,05.16,15:00,롯데4vs13삼성,,,시민,-
2002,05.16,18:10,롯데2vs6삼성,,,시민,-
2002,05.17,18:20,두산10vs3현대,,,수원,-
2002,05.17,18:30,SK7vs0롯데,,,마산,-
2002,05.17,18:30,KIA3vs2LG,,,잠실,-
2002,05.18,14:00,KIA4vs3LG,,,잠실,-
2002,05.18,17:00,두산6vs4현대,,,수원,-
2002,05.19,14:00,KIA9vs2LG,,,잠실,-
2002,05.19,14:00,두산5vs4현대,,,수원,-
2002,05.19,14:00,삼성3vs15한화,,,대전,-
2002,05.19,16:50,삼성10vs1한화,,,대전,-
2002,05.21,18:20,현대2vs3SK,,,문학,-
2002,05.21,18:30,LG11vs3롯데,,,마산,-
2002,05.21,18:30,삼성6vs0KIA,,,무등,-
2002,05.21,18:30,한화3vs7두산,,,잠실,-
2002,05.22,18:30,LG2vs4롯데,,,마산,-
2002,05.22,18:30,삼성8vs5KIA,,,무등,-
2002,05.22,18:30,한화2vs10두산,,,잠실,-
2002,05.22,18:30,현대3vs8SK,,,문학,-
2002,05.23,18:20,현대7vs4SK,,,문학,-
2002,05.23,18:30,LG13vs9롯데,,,마산,-
2002,05.23,18:30,삼성6vs3KIA,,,무등,-
2002,05.23,18:30,한화2vs6두산,,,잠실,-
2002,05.24,18:20,롯데0vs4현대,,,수원,-
2002,05.24,18:30,LG9vs12삼성,,,시민,-
2002,05.24,18:30,KIA3vs1두산,,,잠실,-
2002,05.24,18:30,한화10vs3SK,,,문학,-
2002,05.25,13:00,LG1vs5삼성,,,시민,-
2002,05.25,17:00,KIA8vs3두산,,,잠실,-
2002,05.25,17:00,한화6vs7SK,,,문학,-
2002,05.25,17:00,롯데1vs4현대,,,수원,-
2002,05.26,14:00,LG1vs0삼성,,,시민,-
2002,05.26,14:00,KIA4vs3두산,,,잠실,-
2002,05.26,14:00,한화2vs7SK,,,문학,-
2002,05.26,14:00,롯데5vs0현대,,,수원,-
2002,05.28,18:30,SK6vs1삼성,,,시민,-
2002,05.28,18:30,현대4vs4LG,,,잠실,-
2002,05.28,18:30,KIA1vs2한화,,,대전,-
2002,05.28,18:40,두산3vs2롯데,,,마산,-
2002,05.29,18:30,두산4vs1롯데,,,마산,-
2002,05.29,18:30,SK13vs5삼성,,,시민,-
2002,05.29,18:30,현대8vs3LG,,,잠실,-
2002,05.29,18:30,KIA8vs0한화,,,대전,-
2002,05.30,18:20,두산9vs0롯데,,,마산,-
2002,05.30,18:30,SK6vs9삼성,,,시민,-
2002,05.30,18:30,현대5vs6LG,,,잠실,-
2002,05.30,18:30,KIA2vs6한화,,,대전,-
2002,06.01,18:20,삼성7vs2현대,,,수원,-
2002,06.01,18:30,한화0vs5롯데,,,마산,-
2002,06.01,18:30,SK2vs3KIA,,,무등,-
2002,06.01,18:30,두산7vs1LG,,,잠실,-
2002,06.02,18:30,한화5vs1롯데,,,마산,-
2002,06.02,18:30,SK4vs7KIA,,,무등,-
2002,06.02,18:30,두산2vs3LG,,,잠실,-
2002,06.02,18:30,삼성5vs7현대,,,수원,-
2002,06.05,18:30,한화5vs10삼성,,,시민,-
2002,06.05,18:30,LG4vs5KIA,,,무등,-
2002,06.05,18:30,롯데1vs2SK,,,인천,-
2002,06.05,18:30,현대2vs8두산,,,잠실,-
2002,06.06,15:00,LG8vs3KIA,,,무등,-
2002,06.06,18:30,LG3vs3KIA,,,무등,-
2002,06.06,18:30,한화5vs7삼성,,,시민,-
2002,06.06,18:30,롯데11vs16SK,,,인천,-
2002,06.06,18:30,현대2vs3두산,,,잠실,-
2002,06.07,18:30,현대6vs4SK,,,인천,-
2002,06.07,18:30,KIA2vs5삼성,,,시민,-
2002,06.07,18:30,롯데1vs2LG,,,잠실,-
2002,06.07,18:30,두산6vs2한화,,,대전,-
2002,06.08,18:30,현대11vs3SK,,,인천,-
2002,06.08,18:30,KIA9vs4삼성,,,시민,-
2002,06.08,18:30,롯데1vs5LG,,,잠실,-
2002,06.08,18:30,두산5vs3한화,,,대전,-
2002,06.09,18:30,현대10vs9SK,,,인천,-
2002,06.09,18:30,KIA6vs3삼성,,,시민,-
2002,06.09,18:30,롯데3vs9LG,,,잠실,-
2002,06.09,18:30,두산5vs1한화,,,대전,-
2002,06.11,18:20,한화2vs0현대,,,수원,-
2002,06.11,18:30,두산5vs6KIA,,,무등,-
2002,06.11,18:30,SK1vs8LG,,,잠실,-
2002,06.11,18:30,삼성7vs3롯데,,,사직,-
2002,06.12,18:30,두산5vs6KIA,,,무등,-
2002,06.12,18:30,삼성7vs3롯데,,,사직,-
2002,06.13,14:50,한화7vs8현대,,,수원,-
2002,06.13,15:00,SK2vs2LG,,,잠실,-
2002,06.13,18:00,한화1vs7현대,,,수원,-
2002,06.13,18:30,두산9vs10KIA,,,무등,-
2002,06.13,18:30,삼성8vs3롯데,,,사직,-
2002,06.13,19:20,SK8vs13LG,,,잠실,-
2002,06.15,18:30,SK3vs4삼성,,,시민,-
2002,06.15,18:30,롯데6vs7두산,,,잠실,-
2002,06.15,18:30,KIA13vs1현대,,,수원,-
2002,06.15,18:30,LG8vs6한화,,,청주,-
2002,06.16,13:00,KIA2vs6현대,,,수원,-
2002,06.16,18:30,SK4vs1삼성,,,시민,-
2002,06.16,18:30,롯데3vs4두산,,,잠실,-
2002,06.16,18:30,LG6vs4한화,,,청주,-
2002,06.19,18:30,한화2vs3KIA,,,무등,-
2002,06.19,18:30,삼성3vs7두산,,,잠실,-
2002,06.19,18:30,LG8vs4SK,,,문학,-
2002,06.19,18:30,현대2vs0롯데,,,사직,-
2002,06.20,18:30,한화4vs5KIA,,,무등,-
2002,06.20,18:30,삼성6vs7두산,,,잠실,-
2002,06.20,18:30,LG4vs9SK,,,문학,-
2002,06.20,18:30,현대9vs6롯데,,,사직,-
2002,06.21,18:20,두산1vs11현대,,,수원,-
2002,06.21,18:30,롯데4vs9삼성,,,시민,-
2002,06.21,18:30,KIA10vs4LG,,,잠실,-
2002,06.21,18:30,SK15vs4한화,,,대전,-
2002,06.23,18:20,두산11vs6현대,,,수원,-
2002,06.23,18:30,롯데2vs4삼성,,,시민,-
2002,06.23,18:30,KIA7vs3LG,,,잠실,-
2002,06.23,18:30,SK1vs9한화,,,대전,-
2002,06.26,18:20,SK5vs10현대,,,수원,-
2002,06.26,18:30,KIA13vs3삼성,,,시민,-
2002,06.26,18:30,한화1vs6두산,,,잠실,-
2002,06.26,18:30,LG7vs0롯데,,,사직,-
2002,06.27,18:20,SK5vs0현대,,,수원,-
2002,06.27,18:30,KIA2vs3삼성,,,시민,-
2002,06.27,18:30,한화4vs13두산,,,잠실,-
2002,06.27,18:30,LG2vs5롯데,,,사직,-
2002,06.28,18:20,두산3vs3SK,,,문학,-
2002,06.28,18:30,롯데5vs6KIA,,,무등,-
2002,06.28,18:30,삼성2vs5LG,,,잠실,-
2002,06.28,18:30,현대5vs8한화,,,대전,-
2002,06.30,18:20,두산6vs8SK,,,문학,-
2002,06.30,18:30,롯데5vs2KIA,,,무등,-
2002,06.30,18:30,삼성4vs8LG,,,잠실,-
2002,07.02,18:30,현대6vs7KIA,,,무등,-
2002,07.02,18:30,두산4vs3삼성,,,시민,-
2002,07.02,18:30,한화8vs9LG,,,잠실,-
2002,07.03,14:50,SK3vs1롯데,,,사직,-
2002,07.03,18:00,SK2vs1롯데,,,사직,-
2002,07.03,18:30,두산8vs4삼성,,,시민,-
2002,07.03,18:30,한화9vs3LG,,,잠실,-
2002,07.04,15:00,현대10vs11KIA,,,무등,-
2002,07.04,18:20,두산7vs0삼성,,,시민,-
2002,07.04,18:30,한화6vs4LG,,,잠실,-
2002,07.04,18:30,SK4vs1롯데,,,사직,-
2002,07.04,18:50,현대8vs5KIA,,,무등,-
2002,07.07,15:00,SK2vs1두산,,,잠실,-
2002,07.07,15:00,KIA10vs4롯데,,,사직,-
2002,07.07,15:00,삼성4vs5한화,,,대전,-
2002,07.07,18:20,KIA7vs2롯데,,,사직,-
2002,07.07,18:30,삼성5vs5한화,,,대전,-
2002,07.07,18:30,LG8vs1현대,,,수원,-
2002,07.07,18:40,SK2vs8두산,,,잠실,-
2002,07.09,18:20,삼성6vs7현대,,,수원,-
2002,07.09,18:30,LG2vs1두산,,,잠실,-
2002,07.09,18:30,KIA7vs6SK,,,문학,-
2002,07.09,18:30,롯데7vs1한화,,,대전,-
2002,07.10,18:20,삼성12vs7현대,,,수원,-
2002,07.10,18:30,LG2vs3두산,,,잠실,-
2002,07.10,18:30,KIA4vs9SK,,,문학,-
2002,07.10,18:30,롯데6vs7한화,,,대전,-
2002,07.11,18:20,삼성4vs6현대,,,수원,-
2002,07.11,18:30,LG2vs3두산,,,잠실,-
2002,07.11,18:30,KIA6vs5SK,,,문학,-
2002,07.11,18:30,롯데0vs3한화,,,대전,-
2002,07.12,18:30,두산5vs1KIA,,,무등,-
2002,07.13,18:20,SK4vs9삼성,,,시민,-
2002,07.13,18:30,한화3vs2LG,,,잠실,-
2002,07.14,15:00,현대8vs4롯데,,,사직,-
2002,07.14,18:30,현대5vs3롯데,,,사직,-
2002,07.14,18:30,SK2vs9삼성,,,시민,-
2002,07.20,18:30,삼성4vs3두산,,,잠실,-
2002,07.20,18:30,LG4vs9SK,,,문학,-
2002,07.20,18:30,한화4vs2롯데,,,사직,-
2002,07.21,18:30,현대0vs5KIA,,,무등,-
2002,07.21,18:30,삼성9vs4두산,,,잠실,-
2002,07.21,18:30,LG1vs0SK,,,문학,-
2002,07.23,18:30,현대3vs8삼성,,,시민,-
2002,07.23,18:30,LG3vs1롯데,,,사직,-
2002,07.23,18:30,KIA1vs3한화,,,대전,-
2002,07.24,18:30,현대4vs2삼성,,,시민,-
2002,07.24,18:30,SK7vs4두산,,,잠실,-
2002,07.24,18:30,LG6vs3롯데,,,사직,-
2002,07.24,18:30,KIA9vs0한화,,,대전,-
2002,07.25,18:30,현대1vs3삼성,,,시민,-
2002,07.25,18:30,SK6vs2두산,,,잠실,-
2002,07.25,18:30,LG10vs4롯데,,,사직,-
2002,07.25,18:30,KIA2vs5한화,,,대전,-
2002,07.26,18:20,두산1vs5삼성,,,시민,-
2002,07.26,18:30,KIA5vs2LG,,,잠실,-
2002,07.26,18:30,롯데6vs1SK,,,문학,-
2002,07.26,18:30,한화4vs6현대,,,수원,-
2002,07.27,18:20,한화3vs12현대,,,수원,-
2002,07.27,18:30,두산2vs4삼성,,,시민,-
2002,07.27,18:30,KIA8vs5LG,,,잠실,-
2002,07.27,18:30,롯데1vs7SK,,,문학,-
2002,07.28,18:30,두산2vs3삼성,,,시민,-
2002,07.28,18:30,KIA3vs4LG,,,잠실,-
2002,07.28,18:30,롯데3vs9SK,,,문학,-
2002,07.28,18:30,한화3vs10현대,,,수원,-
2002,07.30,18:30,롯데0vs1KIA,,,무등,-
2002,07.30,18:30,두산4vs7LG,,,잠실,-
2002,07.30,18:30,SK5vs9현대,,,수원,-
2002,07.30,18:30,삼성3vs5한화,,,대전,-
2002,07.31,18:30,롯데7vs1KIA,,,무등,-
2002,07.31,18:30,두산0vs7LG,,,잠실,-
2002,07.31,18:30,SK6vs0현대,,,수원,-
2002,07.31,18:30,삼성4vs0한화,,,대전,-
2002,08.01,18:30,현대5vs5삼성,,,시민,-
2002,08.01,18:30,SK3vs1KIA,,,무등,-
2002,08.01,18:30,한화4vs8두산,,,잠실,-
2002,08.01,18:30,LG0vs2롯데,,,사직,-
2002,08.02,18:30,현대7vs5삼성,,,시민,-
2002,08.02,18:30,SK2vs7KIA,,,무등,-
2002,08.02,18:30,한화5vs4두산,,,잠실,-
2002,08.02,18:30,LG9vs1롯데,,,사직,-
2002,08.03,18:20,KIA2vs3현대,,,수원,-
2002,08.03,18:30,삼성4vs7LG,,,잠실,-
2002,08.03,18:30,두산3vs4롯데,,,사직,-
2002,08.03,18:30,SK1vs11한화,,,대전,-
2002,08.04,18:20,두산6vs1롯데,,,사직,-
2002,08.04,18:20,SK4vs3한화,,,대전,-
2002,08.04,18:30,삼성3vs3LG,,,잠실,-
2002,08.08,18:30,현대2vs7LG,,,잠실,-
2002,08.08,18:30,두산5vs2SK,,,문학,-
2002,08.09,18:30,LG8vs3KIA,,,무등,-
2002,08.09,18:30,삼성11vs1두산,,,잠실,-
2002,08.11,18:30,삼성5vs2두산,,,잠실,-
2002,08.11,18:30,한화6vs4SK,,,문학,-
2002,08.13,18:30,SK4vs5LG,,,잠실,-
2002,08.13,18:30,두산1vs2현대,,,수원,-
2002,08.14,18:20,두산3vs17현대,,,수원,-
2002,08.14,18:30,SK1vs4LG,,,잠실,-
2002,08.15,18:30,KIA6vs8두산,,,잠실,-
2002,08.15,18:30,롯데7vs10SK,,,문학,-
2002,08.15,18:30,LG2vs3한화,,,대전,-
2002,08.16,18:20,KIA2vs7두산,,,잠실,-
2002,08.16,18:30,롯데4vs7SK,,,문학,-
2002,08.16,18:30,LG2vs1한화,,,대전,-
2002,08.17,18:30,SK1vs2KIA,,,무등,-
2002,08.17,18:30,LG3vs0현대,,,수원,-
2002,08.18,18:20,SK5vs7KIA,,,무등,-
2002,08.18,18:30,삼성9vs1한화,,,대전,-
2002,08.20,18:30,KIA4vs2삼성,,,시민,-
2002,08.20,18:30,현대7vs5두산,,,잠실,-
2002,08.20,18:30,LG9vs5SK,,,문학,-
2002,08.20,18:30,한화5vs1롯데,,,사직,-
2002,08.21,18:20,한화6vs1롯데,,,사직,-
2002,08.21,18:30,KIA4vs7삼성,,,시민,-
2002,08.21,18:30,현대2vs5두산,,,잠실,-
2002,08.21,18:30,LG1vs7SK,,,문학,-
2002,08.22,18:20,삼성0vs1롯데,,,사직,-
2002,08.23,14:50,KIA9vs5현대,,,수원,-
2002,08.23,15:00,두산10vs2LG,,,잠실,-
2002,08.23,15:00,SK9vs3한화,,,대전,-
2002,08.23,18:00,KIA0vs2현대,,,수원,-
2002,08.23,18:20,삼성11vs0롯데,,,사직,-
2002,08.23,18:20,SK4vs7한화,,,대전,-
2002,08.23,18:30,두산4vs1LG,,,잠실,-
2002,08.24,18:30,한화7vs9삼성,,,시민,-
2002,08.24,18:30,KIA11vs9LG,,,잠실,-
2002,08.24,18:30,두산2vs3SK,,,문학,-
2002,08.24,18:30,롯데3vs5현대,,,수원,-
2002,08.25,18:30,한화0vs7삼성,,,시민,-
2002,08.25,18:30,KIA1vs4LG,,,잠실,-
2002,08.25,18:30,두산4vs2SK,,,문학,-
2002,08.25,18:30,롯데6vs5현대,,,수원,-
2002,08.27,18:20,SK8vs0롯데,,,사직,-
2002,08.27,18:30,한화2vs3KIA,,,무등,-
2002,08.27,18:30,LG4vs4삼성,,,시민,-
2002,08.28,14:50,현대5vs2두산,,,잠실,-
2002,08.28,18:20,SK2vs1롯데,,,사직,-
2002,08.28,18:30,한화13vs2KIA,,,무등,-
2002,08.28,18:30,LG2vs1삼성,,,시민,-
2002,08.28,18:40,현대9vs7두산,,,잠실,-
2002,08.29,18:20,한화4vs1KIA,,,무등,-
2002,08.29,18:30,LG4vs5삼성,,,시민,-
2002,08.29,18:30,현대6vs1두산,,,잠실,-
2002,08.29,18:30,SK5vs3롯데,,,사직,-
2002,08.30,18:20,SK9vs10현대,,,수원,-
2002,08.30,18:30,롯데1vs3LG,,,잠실,-
2002,08.30,18:30,두산2vs7한화,,,대전,-
2002,09.01,14:00,롯데7vs10LG,,,잠실,-
2002,09.01,17:00,SK7vs8현대,,,수원,-
2002,09.01,17:00,두산4vs3한화,,,대전,-
2002,09.01,17:50,롯데5vs13LG,,,잠실,-
2002,09.02,18:20,SK1vs3현대,,,수원,-
2002,09.02,18:30,삼성2vs6KIA,,,무등,-
2002,09.02,18:30,두산5vs7한화,,,대전,-
2002,09.03,18:20,삼성2vs6SK,,,문학,-
2002,09.03,18:20,두산5vs6현대,,,수원,-
2002,09.03,18:30,한화4vs3LG,,,잠실,-
2002,09.03,18:30,KIA6vs5롯데,,,사직,-
2002,09.04,18:20,KIA6vs0롯데,,,사직,-
2002,09.04,18:20,두산8vs3현대,,,수원,-
2002,09.04,18:30,한화2vs2LG,,,잠실,-
2002,09.04,18:30,삼성7vs6SK,,,문학,-
2002,09.05,18:30,한화3vs0KIA,,,무등,-
2002,09.05,18:30,LG1vs3두산,,,잠실,-
2002,09.05,18:30,삼성11vs4SK,,,문학,-
2002,09.06,15:00,한화3vs3KIA,,,무등,-
2002,09.06,18:30,한화7vs5KIA,,,무등,-
2002,09.06,18:30,LG4vs3두산,,,잠실,-
2002,09.06,18:30,현대4vs3SK,,,문학,-
2002,09.07,14:00,KIA2vs1두산,,,잠실,-
2002,09.07,17:00,롯데5vs17삼성,,,시민,-
2002,09.07,17:00,현대5vs2SK,,,문학,-
2002,09.07,17:00,LG4vs2한화,,,대전,-
2002,09.08,13:50,KIA0vs5두산,,,잠실,-
2002,09.08,14:00,롯데5vs1삼성,,,시민,-
2002,09.08,14:00,현대3vs4SK,,,문학,-
2002,09.08,14:00,LG1vs6한화,,,대전,-
2002,09.10,18:20,KIA6vs1현대,,,수원,-
2002,09.10,18:30,LG5vs12삼성,,,시민,-
2002,09.10,18:30,SK6vs5두산,,,잠실,-
2002,09.10,18:30,롯데4vs5한화,,,대전,-
2002,09.11,14:50,SK7vs0두산,,,잠실,-
2002,09.11,18:00,SK4vs2두산,,,잠실,-
2002,09.11,18:30,현대4vs2한화,,,대전,-
2002,09.12,18:20,두산7vs6롯데,,,사직,-
2002,09.12,18:30,삼성5vs3LG,,,잠실,-
2002,09.12,18:30,KIA4vs1SK,,,문학,-
2002,09.12,18:30,현대6vs1한화,,,대전,-
2002,09.13,18:30,삼성9vs4LG,,,잠실,-
2002,09.13,18:30,KIA4vs12SK,,,문학,-
2002,09.13,18:30,두산7vs0롯데,,,사직,-
2002,09.13,18:30,현대2vs3한화,,,대전,-
2002,09.14,16:50,현대4vs7KIA,,,무등,-
2002,09.14,16:50,SK0vs4롯데,,,사직,-
2002,09.14,17:00,한화4vs12삼성,,,시민,-
2002,09.14,17:00,LG6vs0두산,,,잠실,-
2002,09.15,13:50,SK4vs1롯데,,,사직,-
2002,09.15,14:00,LG0vs10두산,,,잠실,-
2002,09.16,18:20,현대6vs4KIA,,,무등,-
2002,09.17,18:20,롯데1vs8KIA,,,무등,-
2002,09.17,18:20,한화2vs0두산,,,잠실,-
2002,09.17,18:20,LG1vs4현대,,,수원,-
