GAME_DATE,STADIUM,HOME_SCORE,AWAY_SCORE,IS_RAINED_OUT,HOME_TEAM_NAME,AWAY_TEAM_NAME
2020-06-13 17:00:00,창원,5,18,N,NC,키움
2020-06-13 17:00:00,대전,7,6,N,한화,두산
2020-06-13 17:00:00,대구,4,7,N,삼성,KT
2020-06-14 17:00:00,잠실,10,6,N,LG,롯데
2020-06-14 17:00:00,문학,4,3,N,SK,KIA
2020-06-14 17:00:00,대구,12,0,N,삼성,KT
2020-06-14 17:00:00,창원,9,5,N,NC,키움
2020-06-14 17:00:00,대전,3,2,N,한화,두산
2020-06-16 18:30:00,잠실,3,4,N,두산,삼성
2020-06-16 18:30:00,문학,5,6,N,SK,KT
2020-06-16 18:30:00,광주,7,4,N,KIA,NC
2020-06-16 18:30:00,고척,5,7,N,키움,롯데
2020-06-16 18:30:00,대전,5,9,N,한화,LG
2020-06-17 18:30:00,잠실,3,6,N,두산,삼성
2020-06-17 18:30:00,문학,4,6,N,SK,KT
2020-06-17 18:30:00,광주,7,6,N,KIA,NC
2020-06-17 18:30:00,고척,4,3,N,키움,롯데
2020-06-17 18:30:00,대전,1,7,N,한화,LG
2020-06-18 18:30:00,잠실,7,3,N,두산,삼성
2020-06-18 18:30:00,문학,3,5,N,SK,KT
2020-06-18 18:30:00,광주,,,Y,KIA,NC
2020-06-18 18:30:00,고척,3,2,N,키움,롯데
2020-06-18 18:30:00,대전,7,9,N,한화,LG
2020-06-19 18:30:00,잠실,10,18,N,LG,두산
2020-06-19 18:30:00,창원,3,1,N,NC,한화
2020-06-19 18:30:00,수원,9,8,N,KT,롯데
2020-06-19 18:30:00,광주,5,4,N,KIA,삼성
2020-06-19 18:30:00,고척,2,1,N,키움,SK
2020-06-02 17:00:00,잠실,2,8,N,LG,두산
2020-06-02 17:00:00,창원,3,4,N,NC,한화
2020-06-02 17:00:00,수원,0,8,N,KT,롯데
2020-06-02 17:00:00,광주,6,3,N,KIA,삼성
2020-06-02 17:00:00,고척,9,3,N,키움,SK
2020-06-21 17:00:00,잠실,1,3,N,LG,두산
2020-06-21 17:00:00,창원,9,7,N,NC,한화
2020-06-21 17:00:00,수원,3,2,N,KT,롯데
2020-06-21 17:00:00,광주,5,12,N,KIA,삼성
2020-06-21 17:00:00,고척,7,2,N,키움,SK
2020-06-23 18:30:00,잠실,3,8,N,LG,키움
2020-06-23 18:30:00,문학,2,9,N,SK,두산
2020-06-23 18:30:00,사직,4,3,N,롯데,KIA
2020-06-23 18:30:00,대구,11,4,N,삼성,한화
2020-06-23 18:30:00,수원,3,4,N,KT,NC
2020-06-24 18:30:00,잠실,,,Y,LG,키움
2020-06-24 18:30:00,문학,,,Y,SK,두산
2020-06-24 18:30:00,사직,,,Y,롯데,KIA
2020-06-24 18:30:00,대구,3,2,N,삼성,한화
2020-06-24 18:30:00,수원,,,Y,KT,NC
2020-06-25 15:00:00,잠실,2,5,N,LG,키움
2020-06-25 15:00:00,문학,6,14,N,SK,두산
2020-06-25 15:00:00,사직,,,Y,롯데,KIA
2020-06-25 15:00:00,수원,1,3,N,KT,NC
2020-06-25 18:30:00,잠실,5,8,N,LG,키움
2020-06-25 18:30:00,문학,7,0,N,SK,두산
2020-06-25 18:30:00,사직,,,Y,롯데,KIA
2020-06-25 18:30:00,수원,19,6,N,KT,NC
2020-06-25 18:30:00,대구,2,9,N,삼성,한화
2020-06-26 18:30:00,잠실,3,9,N,두산,NC
2020-06-26 18:30:00,문학,7,0,N,SK,LG
2020-06-26 18:30:00,사직,4,6,N,롯데,삼성
2020-06-26 18:30:00,고척,6,8,N,키움,KIA
2020-06-26 18:30:00,대전,7,4,N,한화,KT
2020-06-27 17:00:00,잠실,12,3,N,두산,NC
2020-06-27 17:00:00,문학,0,3,N,SK,LG
2020-06-27 17:00:00,사직,1,6,N,롯데,삼성
2020-06-27 17:00:00,고척,2,0,N,키움,KIA
2020-06-27 17:00:00,대전,2,7,N,한화,KT
2020-06-28 17:00:00,잠실,0,5,N,두산,NC
2020-06-28 17:00:00,문학,0,4,N,SK,LG
2020-06-28 17:00:00,사직,7,3,N,롯데,삼성
2020-06-28 17:00:00,고척,1,0,N,키움,KIA
2020-06-28 17:00:00,대전,4,8,N,한화,KT
2020-06-03 18:30:00,잠실,4,3,N,LG,KT
2020-06-03 18:30:00,대구,4,1,N,삼성,SK
2020-06-03 18:30:00,창원,8,10,N,NC,롯데
2020-06-03 18:30:00,광주,,,Y,KIA,한화
2020-06-03 18:30:00,고척,11,2,N,키움,두산
2020-07-01 18:30:00,잠실,5,11,N,LG,KT
2020-07-01 18:30:00,대구,7,1,N,삼성,SK
2020-07-01 18:30:00,창원,6,2,N,NC,롯데
2020-07-01 18:30:00,광주,4,3,N,KIA,한화
2020-07-01 18:30:00,고척,5,14,N,키움,두산
2020-07-02 18:30:00,잠실,3,4,N,LG,KT
2020-07-02 18:30:00,대구,6,2,N,삼성,SK
2020-07-02 18:30:00,창원,9,7,N,NC,롯데
2020-07-02 18:30:00,광주,7,1,N,KIA,한화
2020-07-02 18:30:00,고척,10,7,N,키움,두산
2020-07-03 18:30:00,잠실,2,1,N,두산,한화
2020-07-03 18:30:00,사직,4,7,N,롯데,SK
2020-07-03 18:30:00,대구,9,7,N,삼성,LG
2020-07-03 18:30:00,창원,2,8,N,NC,KIA
2020-07-03 18:30:00,수원,3,2,N,KT,키움
2020-07-04 18:00:00,잠실,2,6,N,두산,한화
2020-07-04 18:00:00,사직,10,4,N,롯데,SK
2020-07-04 18:00:00,대구,7,6,N,삼성,LG
2020-07-04 18:00:00,창원,9,2,N,NC,KIA
2020-07-04 18:00:00,수원,6,10,N,KT,키움
2020-07-05 17:00:00,잠실,7,4,N,두산,한화
2020-07-05 17:00:00,사직,3,6,N,롯데,SK
2020-07-05 17:00:00,대구,3,7,N,삼성,LG
2020-07-05 17:00:00,창원,7,6,N,NC,KIA
2020-07-05 17:00:00,수원,10,5,N,KT,키움
2020-07-07 18:30:00,잠실,9,6,N,두산,LG
2020-07-07 18:30:00,문학,4,5,N,SK,NC
2020-07-07 18:30:00,광주,2,8,N,KIA,KT
2020-07-07 18:30:00,고척,2,13,N,키움,삼성
2020-07-07 18:30:00,대전,7,6,N,한화,롯데
2020-07-08 18:30:00,잠실,5,8,N,두산,LG
2020-07-08 18:30:00,문학,3,2,N,SK,NC
2020-07-08 18:30:00,광주,4,7,N,KIA,KT
2020-07-08 18:30:00,고척,7,6,N,키움,삼성
2020-07-08 18:30:00,대전,2,6,N,한화,롯데
2020-07-09 18:30:00,잠실,6,0,N,두산,LG
2020-07-09 18:30:00,문학,2,8,N,SK,NC
2020-07-09 18:30:00,광주,10,4,N,KIA,KT
2020-07-09 18:30:00,고척,4,2,N,키움,삼성
2020-07-09 18:30:00,대전,3,5,N,한화,롯데
2020-07-01 18:30:00,잠실,2,12,N,LG,NC
2020-07-01 18:30:00,사직,5,10,N,롯데,두산
2020-07-01 18:30:00,수원,8,3,N,KT,삼성
2020-07-01 18:30:00,광주,9,8,N,KIA,키움
2020-07-01 18:30:00,대전,6,5,N,한화,SK
2020-07-11 18:00:00,잠실,6,6,N,LG,NC
2020-07-11 18:00:00,사직,5,4,N,롯데,두산
2020-07-11 18:00:00,수원,10,7,N,KT,삼성
2020-07-11 18:00:00,광주,8,3,N,KIA,키움
2020-07-11 18:00:00,대전,3,5,N,한화,SK
2020-07-12 17:00:00,잠실,,,Y,LG,NC
2020-07-12 17:00:00,사직,,,Y,롯데,두산
2020-07-12 17:00:00,수원,,,Y,KT,삼성
2020-07-12 17:00:00,광주,,,Y,KIA,키움
2020-07-12 17:00:00,대전,,,Y,한화,SK
2020-07-13 18:30:00,잠실,,,Y,LG,NC
2020-07-13 18:30:00,사직,,,Y,롯데,두산
2020-07-13 18:30:00,수원,,,Y,KT,삼성
2020-07-13 18:30:00,광주,13,3,N,KIA,키움
2020-07-13 18:30:00,대전,4,2,N,한화,SK
2020-07-14 18:30:00,잠실,7,12,N,두산,SK
2020-07-14 18:30:00,사직,5,0,N,롯데,LG
2020-07-14 18:30:00,대구,5,0,N,삼성,KIA
2020-07-14 18:30:00,수원,7,2,N,KT,한화
2020-07-14 18:30:00,고척,5,1,N,키움,NC
2020-07-15 18:30:00,잠실,7,2,N,두산,SK
2020-07-15 18:30:00,사직,3,9,N,롯데,LG
2020-07-15 18:30:00,대구,2,5,N,삼성,KIA
2020-07-15 18:30:00,수원,3,7,N,KT,한화
2020-07-15 18:30:00,고척,7,4,N,키움,NC
2020-07-16 18:30:00,잠실,4,2,N,두산,SK
2020-07-16 18:30:00,사직,15,10,N,롯데,LG
2020-07-16 18:30:00,대구,8,7,N,삼성,KIA
2020-07-16 18:30:00,수원,4,1,N,KT,한화
2020-07-16 18:30:00,고척,1,9,N,키움,NC
2020-07-17 18:30:00,잠실,8,0,N,LG,한화
2020-07-17 18:30:00,문학,12,9,N,SK,키움
2020-07-17 18:30:00,대구,15,10,N,삼성,롯데
2020-07-17 18:30:00,창원,3,3,N,NC,KT
2020-07-17 18:30:00,광주,4,2,N,KIA,두산
2020-07-18 18:00:00,잠실,3,1,N,LG,한화
2020-07-18 18:00:00,문학,1,4,N,SK,키움
2020-07-18 18:00:00,대구,5,2,N,삼성,롯데
2020-07-18 18:00:00,창원,6,1,N,NC,KT
2020-07-18 18:00:00,광주,0,6,N,KIA,두산
2020-07-19 17:00:00,잠실,6,2,N,LG,한화
2020-07-19 17:00:00,문학,4,3,N,SK,키움
2020-07-19 17:00:00,대구,1,2,N,삼성,롯데
2020-07-19 17:00:00,창원,8,2,N,NC,KT
2020-07-19 17:00:00,광주,4,8,N,KIA,두산
2020-07-21 18:30:00,잠실,6,1,N,두산,키움
2020-07-21 18:30:00,문학,8,7,N,SK,롯데
2020-07-21 18:30:00,창원,6,5,N,NC,삼성
2020-07-21 18:30:00,수원,10,9,N,KT,LG
2020-07-21 18:30:00,대전,2,10,N,한화,KIA
2020-07-22 18:30:00,잠실,,,Y,두산,키움
2020-07-22 18:30:00,문학,,,Y,SK,롯데
2020-07-22 18:30:00,창원,,,Y,NC,삼성
2020-07-22 18:30:00,수원,,,N,KT,LG
2020-07-22 18:30:00,대전,1,2,N,한화,KIA
2020-07-23 18:30:00,잠실,,,Y,두산,키움
2020-07-23 18:30:00,문학,,,Y,SK,롯데
2020-07-23 18:30:00,창원,,,Y,NC,삼성
2020-07-23 18:30:00,수원,,,Y,KT,LG
2020-07-23 18:30:00,대전,,,Y,한화,KIA
2020-07-24 18:30:00,잠실,1,8,N,두산,LG
2020-07-24 18:30:00,수원,2,3,N,KT,NC
2020-07-24 18:30:00,광주,,,Y,KIA,삼성
2020-07-24 18:30:00,고척,2,4,N,키움,롯데
2020-07-24 18:30:00,대전,4,7,N,한화,SK
2020-07-25 18:00:00,잠실,7,3,N,두산,LG
2020-07-25 18:00:00,수원,6,2,N,KT,NC
2020-07-25 18:00:00,광주,8,2,N,KIA,삼성
2020-07-25 18:00:00,고척,3,6,N,키움,롯데
2020-07-25 18:00:00,대전,,,Y,한화,SK
2020-07-26 17:00:00,잠실,3,4,N,두산,LG
2020-07-26 17:00:00,수원,5,4,N,KT,NC
2020-07-26 17:00:00,광주,8,5,N,KIA,삼성
2020-07-26 17:00:00,고척,8,1,N,키움,롯데
2020-07-26 17:00:00,대전,4,7,N,한화,SK
2020-07-27 18:30:00,대전,5,5,N,한화,SK
2020-07-28 18:30:00,잠실,2,6,N,두산,키움
2020-07-28 18:30:00,문학,7,24,N,SK,LG
2020-07-28 18:30:00,사직,11,9,N,롯데,NC
2020-07-28 18:30:00,대구,,,Y,삼성,한화
2020-07-28 18:30:00,광주,,,Y,KIA,KT
2020-07-29 18:30:00,잠실,,,Y,두산,키움
2020-07-29 18:30:00,문학,6,11,N,SK,LG
2020-07-29 18:30:00,사직,,,Y,롯데,NC
2020-07-29 18:30:00,대구,7,12,N,삼성,한화
2020-07-29 18:30:00,광주,,,Y,KIA,KT
2020-07-03 18:30:00,잠실,5,8,N,두산,키움
2020-07-03 18:30:00,문학,1,9,N,SK,LG
2020-07-03 18:30:00,사직,,,Y,롯데,NC
2020-07-03 18:30:00,대구,2,1,N,삼성,한화
2020-07-03 18:30:00,광주,1,4,N,KIA,KT
2020-07-31 18:30:00,잠실,1,2,N,LG,한화
2020-07-31 18:30:00,사직,2,3,N,롯데,KIA
2020-07-31 18:30:00,대구,3,10,N,삼성,키움
2020-07-31 18:30:00,창원,10,7,N,NC,두산
2020-07-31 18:30:00,수원,11,1,N,KT,SK
2020-08-01 18:00:00,잠실,9,6,N,LG,한화
2020-08-01 18:00:00,사직,7,3,N,롯데,KIA
2020-08-01 18:00:00,대구,7,22,N,삼성,키움
2020-08-01 18:00:00,창원,10,12,N,NC,두산
2020-08-01 18:00:00,수원,11,0,N,KT,SK
2020-08-02 17:00:00,잠실,,,Y,LG,한화
2020-08-02 17:00:00,사직,8,0,N,롯데,KIA
2020-08-02 17:00:00,대구,2,4,N,삼성,키움
2020-08-02 17:00:00,창원,4,7,N,NC,두산
2020-08-02 17:00:00,수원,,,Y,KT,SK
2020-08-03 18:30:00,잠실,,,Y,LG,한화
2020-08-03 18:30:00,수원,,,Y,KT,SK
2020-08-04 18:30:00,잠실,3,6,N,두산,삼성
2020-08-04 18:30:00,문학,0,8,N,SK,롯데
2020-08-04 18:30:00,광주,5,15,N,KIA,LG
2020-08-04 18:30:00,고척,2,4,N,키움,KT
2020-08-04 18:30:00,대전,,,Y,한화,NC
2020-08-05 18:30:00,잠실,2,2,N,두산,삼성
2020-08-05 18:30:00,문학,,,Y,SK,롯데
2020-08-05 18:30:00,광주,4,6,N,KIA,LG
2020-08-05 18:30:00,고척,12,3,N,키움,KT
2020-08-05 18:30:00,대전,8,5,N,한화,NC
2020-08-06 18:30:00,잠실,5,2,N,두산,삼성
2020-08-06 18:30:00,문학,2,8,N,SK,롯데
2020-08-06 18:30:00,광주,13,1,N,KIA,LG
2020-08-06 18:30:00,고척,3,2,N,키움,KT
2020-08-06 18:30:00,대전,1,4,N,한화,NC
2020-08-07 18:30:00,잠실,4,8,N,두산,롯데
2020-08-07 18:30:00,문학,0,2,N,SK,삼성
2020-08-07 18:30:00,광주,,,Y,KIA,NC
2020-08-07 18:30:00,고척,2,5,N,키움,LG
2020-08-07 18:30:00,대전,,,Y,한화,KT
2020-08-08 18:00:00,잠실,1,1,N,두산,롯데
2020-08-08 18:00:00,문학,4,2,N,SK,삼성
2020-08-08 18:00:00,광주,3,2,N,KIA,NC
2020-08-08 18:00:00,고척,5,1,N,키움,LG
2020-08-08 18:00:00,대전,,,Y,한화,KT
2020-08-09 17:00:00,잠실,,,Y,두산,롯데
2020-08-09 17:00:00,문학,,,Y,SK,삼성
2020-08-09 17:00:00,광주,1,8,N,KIA,NC
2020-08-09 17:00:00,고척,2,1,N,키움,LG
2020-08-09 17:00:00,대전,3,6,N,한화,KT
2020-08-01 18:30:00,잠실,,,Y,두산,롯데
2020-08-01 18:30:00,문학,,,Y,SK,삼성
2020-08-01 18:30:00,대전,,,Y,한화,KT
2020-08-11 18:30:00,잠실,4,8,N,LG,KIA
2020-08-11 18:30:00,사직,,,Y,롯데,NC
2020-08-11 18:30:00,대구,1,6,N,삼성,두산
2020-08-11 18:30:00,수원,6,1,N,KT,SK
2020-08-11 18:30:00,고척,5,7,N,키움,한화
2020-08-12 18:30:00,잠실,8,0,N,LG,KIA
2020-08-12 18:30:00,사직,8,4,N,롯데,NC
2020-08-12 18:30:00,대구,8,15,N,삼성,두산
2020-08-12 18:30:00,수원,2,11,N,KT,SK
2020-08-12 18:30:00,고척,3,2,N,키움,한화
2020-08-13 18:30:00,잠실,4,2,N,LG,KIA
2020-08-13 18:30:00,사직,2,9,N,롯데,NC
2020-08-13 18:30:00,대구,3,2,N,삼성,두산
2020-08-13 18:30:00,수원,6,10,N,KT,SK
2020-08-13 18:30:00,고척,6,3,N,키움,한화
2020-08-14 18:30:00,잠실,3,5,N,두산,KT
2020-08-14 18:30:00,사직,5,1,N,롯데,키움
2020-08-14 18:30:00,창원,4,10,N,NC,LG
2020-08-14 18:30:00,광주,7,6,N,KIA,SK
2020-08-14 18:30:00,대전,1,10,N,한화,삼성
2020-08-15 17:00:00,잠실,7,5,N,두산,KT
2020-08-15 17:00:00,사직,1,3,N,롯데,키움
2020-08-15 17:00:00,창원,4,13,N,NC,LG
2020-08-15 17:00:00,광주,10,3,N,KIA,SK
2020-08-15 17:00:00,대전,0,2,N,한화,삼성
2020-08-16 17:00:00,잠실,1,4,N,두산,KT
2020-08-16 17:00:00,사직,3,6,N,롯데,키움
2020-08-16 17:00:00,창원,5,6,N,NC,LG
2020-08-16 17:00:00,광주,8,5,N,KIA,SK
2020-08-16 17:00:00,대전,3,2,N,한화,삼성
2020-08-18 18:30:00,잠실,6,5,N,LG,KIA
2020-08-18 18:30:00,문학,9,3,N,SK,한화
2020-08-18 18:30:00,사직,2,9,N,롯데,두산
2020-08-18 18:30:00,대구,3,6,N,삼성,KT
2020-08-18 18:30:00,창원,5,1,N,NC,키움
2020-08-19 18:30:00,잠실,10,1,N,LG,KIA
2020-08-19 18:30:00,문학,26,6,N,SK,한화
2020-08-19 18:30:00,사직,7,3,N,롯데,두산
2020-08-19 18:30:00,대구,4,6,N,삼성,KT
2020-08-19 18:30:00,창원,4,6,N,NC,키움
2020-08-02 18:30:00,잠실,5,6,N,두산,롯데
2020-08-02 18:30:00,문학,3,8,N,SK,삼성
2020-08-02 18:30:00,광주,2,14,N,KIA,NC
2020-08-02 18:30:00,고척,6,5,N,키움,LG
2020-08-02 18:30:00,대전,0,3,N,한화,KT
2020-08-21 18:30:00,잠실,1,0,N,두산,롯데
2020-08-21 18:30:00,문학,8,6,N,SK,삼성
2020-08-21 18:30:00,광주,4,10,N,KIA,NC
2020-08-21 18:30:00,고척,3,7,N,키움,LG
2020-08-21 18:30:00,대전,5,1,N,한화,KT
2020-08-22 18:00:00,잠실,,,Y,LG,한화
2020-08-22 18:00:00,문학,1,8,N,SK,두산
2020-08-22 18:00:00,대구,3,5,N,삼성,롯데
2020-08-22 18:00:00,수원,,,Y,KT,NC
2020-08-22 18:00:00,고척,4,3,N,키움,KIA
2020-08-23 17:00:00,잠실,3,4,N,LG,한화
2020-08-23 17:00:00,문학,1,8,N,SK,두산
2020-08-23 17:00:00,대구,0,11,N,삼성,롯데
2020-08-23 17:00:00,수원,10,1,N,KT,NC
2020-08-23 17:00:00,고척,7,8,N,키움,KIA
2020-08-24 18:30:00,잠실,3,6,N,LG,한화
2020-08-24 18:30:00,수원,8,1,N,KT,NC
2020-08-25 18:30:00,잠실,10,8,N,두산,KIA
2020-08-25 18:30:00,사직,8,10,N,롯데,SK
2020-08-25 18:30:00,대구,4,3,N,삼성,LG
2020-08-25 18:30:00,창원,11,3,N,NC,한화
2020-08-25 18:30:00,수원,1,4,N,KT,키움
2020-08-26 18:30:00,잠실,5,7,N,두산,KIA
2020-08-26 18:30:00,사직,3,1,N,롯데,SK
2020-08-26 18:30:00,대구,5,8,N,삼성,LG
2020-08-26 18:30:00,창원,9,5,N,NC,한화
2020-08-26 18:30:00,수원,6,5,N,KT,키움
2020-08-27 18:30:00,잠실,2,0,N,LG,KT
2020-08-27 18:30:00,문학,10,4,N,SK,KIA
2020-08-27 18:30:00,사직,6,11,N,롯데,키움
2020-08-27 18:30:00,창원,8,2,N,NC,두산
2020-08-27 18:30:00,대전,7,0,N,한화,삼성
2020-08-28 18:30:00,잠실,6,5,N,LG,KT
2020-08-28 18:30:00,문학,8,11,N,SK,KIA
2020-08-28 18:30:00,사직,4,8,N,롯데,키움
2020-08-28 18:30:00,창원,4,11,N,NC,두산
2020-08-28 18:30:00,대전,,,Y,한화,삼성
2020-08-29 18:00:00,잠실,5,5,N,LG,두산
2020-08-29 18:00:00,사직,9,7,N,롯데,한화
2020-08-29 18:00:00,창원,9,5,N,NC,SK
2020-08-29 18:00:00,광주,,,Y,KIA,KT
2020-08-29 18:00:00,고척,4,5,N,키움,삼성
2020-08-03 14:00:00,광주,5,8,N,KIA,KT
2020-08-03 17:00:00,잠실,4,1,N,LG,두산
2020-08-03 17:00:00,사직,6,2,N,롯데,한화
2020-08-03 17:00:00,창원,7,4,N,NC,SK
2020-08-03 17:00:00,고척,3,2,N,키움,삼성
2020-08-03 17:00:00,광주,7,5,N,KIA,KT
2020-09-01 18:30:00,잠실,4,0,N,두산,한화
2020-09-01 18:30:00,문학,5,13,N,SK,LG
2020-09-01 18:30:00,수원,11,2,N,KT,롯데
2020-09-01 18:30:00,광주,6,0,N,KIA,삼성
2020-09-01 18:30:00,고척,2,5,N,키움,NC
2020-09-02 18:30:00,잠실,,,Y,두산,한화
2020-09-02 18:30:00,문학,,,Y,SK,LG
2020-09-02 18:30:00,수원,,,Y,KT,롯데
2020-09-02 18:30:00,광주,,,Y,KIA,삼성
2020-09-02 18:30:00,고척,6,4,N,키움,NC
2020-09-03 18:30:00,잠실,6,5,N,LG,NC
2020-09-03 18:30:00,사직,3,4,N,롯데,KIA
2020-09-03 18:30:00,대구,11,10,N,삼성,두산
2020-09-03 18:30:00,수원,6,2,N,KT,SK
2020-09-03 18:30:00,대전,5,6,N,한화,키움
2020-09-04 15:00:00,사직,3,6,N,롯데,KIA
2020-09-04 15:00:00,수원,10,2,N,KT,SK
2020-09-04 18:30:00,사직,9,7,N,롯데,KIA
2020-09-04 18:30:00,수원,7,5,N,KT,SK
2020-09-04 18:30:00,잠실,5,5,N,LG,NC
2020-09-04 18:30:00,대구,12,5,N,삼성,두산
2020-09-04 18:30:00,대전,7,1,N,한화,키움
2020-09-05 17:00:00,잠실,5,1,N,두산,SK
2020-09-05 17:00:00,사직,,,Y,롯데,LG
2020-09-05 17:00:00,대구,,,Y,삼성,NC
2020-09-05 17:00:00,고척,1,8,N,키움,KT
2020-09-05 17:00:00,대전,4,5,N,한화,KIA
2020-09-06 14:00:00,잠실,10,0,N,두산,SK
2020-09-06 14:00:00,사직,1,7,N,롯데,LG
2020-09-06 14:00:00,고척,7,8,N,키움,KT
2020-09-06 14:00:00,대전,4,8,N,한화,KIA
2020-09-06 14:00:00,대구,5,3,N,삼성,NC
2020-09-06 17:00:00,대구,,,Y,삼성,NC
2020-09-07 18:30:00,사직,12,6,N,롯데,LG
2020-09-08 18:30:00,잠실,8,0,N,두산,KT
2020-09-08 18:30:00,문학,15,16,N,SK,키움
2020-09-08 18:30:00,대구,2,4,N,삼성,한화
2020-09-08 18:30:00,창원,14,2,N,NC,롯데
2020-09-08 18:30:00,광주,3,2,N,KIA,LG
2020-09-09 15:00:00,대구,4,4,N,삼성,한화
2020-09-09 18:30:00,대구,0,7,N,삼성,한화
2020-09-09 18:30:00,잠실,2,4,N,두산,KT
2020-09-09 18:30:00,문학,4,13,N,SK,키움
2020-09-09 18:30:00,창원,5,7,N,NC,롯데
2020-09-09 18:30:00,광주,,,Y,KIA,LG
2020-09-01 18:30:00,잠실,6,1,N,LG,키움
2020-09-01 18:30:00,사직,13,8,N,롯데,삼성
2020-09-01 18:30:00,창원,13,8,N,NC,KT
2020-09-01 18:30:00,광주,4,5,N,KIA,두산
2020-09-01 18:30:00,대전,1,5,N,한화,SK
2020-09-11 18:30:00,잠실,2,8,N,LG,키움
2020-09-11 18:30:00,사직,12,4,N,롯데,삼성
2020-09-11 18:30:00,창원,9,1,N,NC,KT
2020-09-11 18:30:00,광주,,,Y,KIA,두산
2020-09-11 18:30:00,대전,3,4,N,한화,SK
2020-09-12 17:00:00,잠실,1,5,N,LG,삼성
2020-09-12 17:00:00,문학,2,1,N,SK,롯데
2020-09-12 17:00:00,창원,3,11,N,NC,KIA
2020-09-12 17:00:00,수원,5,2,N,KT,한화
2020-09-12 17:00:00,고척,2,0,N,키움,두산
2020-09-13 14:00:00,잠실,0,11,N,LG,삼성
2020-09-13 14:00:00,문학,3,1,N,SK,롯데
2020-09-13 14:00:00,창원,3,4,N,NC,KIA
2020-09-13 14:00:00,수원,5,4,N,KT,한화
2020-09-13 14:00:00,고척,6,6,N,키움,두산
2020-09-15 18:30:00,잠실,7,3,N,두산,NC
2020-09-15 18:30:00,수원,0,7,N,KT,삼성
2020-09-15 18:30:00,광주,1,16,N,KIA,SK
2020-09-15 18:30:00,고척,5,8,N,키움,롯데
2020-09-15 18:30:00,대전,6,5,N,한화,LG
2020-09-16 18:30:00,잠실,3,5,N,두산,NC
2020-09-16 18:30:00,수원,11,6,N,KT,삼성
2020-09-16 18:30:00,광주,6,7,N,KIA,SK
2020-09-16 18:30:00,고척,2,8,N,키움,롯데
2020-09-16 18:30:00,대전,5,11,N,한화,LG
2020-09-17 18:30:00,잠실,9,1,N,LG,롯데
2020-09-17 18:30:00,문학,0,3,N,SK,NC
2020-09-17 18:30:00,대구,2,12,N,삼성,KIA
2020-09-17 18:30:00,수원,3,0,N,KT,두산
2020-09-17 18:30:00,고척,5,2,N,키움,한화
2020-09-18 18:30:00,잠실,3,5,N,LG,롯데
2020-09-18 18:30:00,문학,5,9,N,SK,NC
2020-09-18 18:30:00,대구,5,13,N,삼성,KIA
2020-09-18 18:30:00,수원,5,4,N,KT,두산
2020-09-18 18:30:00,고척,0,2,N,키움,한화
2020-09-19 17:00:00,잠실,6,9,N,두산,LG
2020-09-19 17:00:00,문학,0,5,N,SK,KT
2020-09-19 17:00:00,사직,5,1,N,롯데,NC
2020-09-19 17:00:00,대구,7,8,N,삼성,키움
2020-09-19 17:00:00,광주,8,0,N,KIA,한화
2020-09-02 14:00:00,잠실,6,5,N,두산,LG
2020-09-02 14:00:00,문학,2,10,N,SK,KT
2020-09-02 14:00:00,대구,14,6,N,삼성,키움
2020-09-02 14:00:00,광주,3,11,N,KIA,한화
2020-09-02 14:00:00,사직,2,7,N,롯데,NC
2020-09-02 17:00:00,사직,2,6,N,롯데,NC
2020-09-22 18:30:00,잠실,7,2,N,LG,SK
2020-09-22 18:30:00,사직,8,0,N,롯데,KT
2020-09-22 18:30:00,창원,3,2,N,NC,삼성
2020-09-22 18:30:00,광주,0,2,N,KIA,키움
2020-09-22 18:30:00,대전,5,1,N,한화,두산
2020-09-23 18:30:00,잠실,6,2,N,LG,SK
2020-09-23 18:30:00,사직,5,10,N,롯데,KT
2020-09-23 18:30:00,창원,8,7,N,NC,삼성
2020-09-23 18:30:00,광주,1,13,N,KIA,키움
2020-09-23 18:30:00,대전,6,5,N,한화,두산
2020-09-24 18:30:00,잠실,1,0,N,두산,삼성
2020-09-24 18:30:00,창원,12,8,N,NC,LG
2020-09-24 18:30:00,수원,3,5,N,KT,KIA
2020-09-24 18:30:00,고척,6,1,N,키움,SK
2020-09-24 18:30:00,대전,7,4,N,한화,롯데
2020-09-25 18:30:00,잠실,3,4,N,두산,삼성
2020-09-25 18:30:00,창원,7,1,N,NC,LG
2020-09-25 18:30:00,수원,7,3,N,KT,KIA
2020-09-25 18:30:00,고척,6,8,N,키움,SK
2020-09-25 18:30:00,대전,6,5,N,한화,롯데
2020-09-26 17:00:00,잠실,4,0,N,두산,키움
2020-09-26 17:00:00,대구,8,2,N,삼성,SK
2020-09-26 17:00:00,수원,1,3,N,KT,LG
2020-09-26 17:00:00,광주,3,16,N,KIA,롯데
2020-09-26 17:00:00,대전,1,13,N,한화,NC
2020-09-27 14:00:00,대구,1,12,N,삼성,SK
2020-09-27 14:00:00,수원,5,4,N,KT,LG
2020-09-27 14:00:00,광주,2,1,N,KIA,롯데
2020-09-27 14:00:00,대전,4,5,N,한화,NC
2020-09-27 14:00:00,잠실,3,7,N,두산,키움
2020-09-27 17:00:00,잠실,6,1,N,두산,키움
2020-09-29 18:30:00,잠실,5,8,N,LG,롯데
2020-09-29 18:30:00,대구,1,4,N,삼성,KT
